employerId,employerName,employerProfileId,employerProfileName,jobTitle,locationName,minimumSalary,maximumSalary,currency,expirationDate,date,jobDescription,applications,jobUrl,id
575264,Reed,None,None,Administrator,GU342PZ,24000.0,26000.0,GBP,06/05/2024,05/04/2024,"Administrator&nbsp; Salary 24,000 - 26,000 Permanent Full-time Based in Basingstoke REED Business Support are actively recruiting on behalf of an established organisation for a permanent Administrator. This is an excellent opportunity for an individual who has experience within administration, coordination and scheduling.&nbsp; As an Administrator, you will be responsible for but not limited to: - Overseeing stock management.&nbsp; - Scheduling ...",6,https://www.reed.co.uk/jobs/administrator/52428886,52428886
274539,Heat Recruitment,None,None,Office Admin,GU342YT,18000.0,23000.0,GBP,17/05/2024,04/04/2024,"We are working with a highly reputable wealth management firm in Alton who are looking for someone to join their support team as an Office Admin / Junior Admin They are open to receiving applications from school leavers, graduates and those with an element of administration experience. You will be supported heavily in your career development and allowed to grow from within the firm (this role has become available due to internal promotions, whic...",11,https://www.reed.co.uk/jobs/office-admin/52425198,52425198
473788,Genum Recruitment,None,None,Senior Property Manager,GU341ET,25000.0,30000.0,GBP,25/05/2024,12/04/2024,"An exclusive opportunity awaits to join a highly successful Estate Agents as a core member of the property management team, offering exceptional career prospects within a rapidly expanding company. This Property Management role will be office-based, overseeing a portfolio of properties, and ensuring outstanding service delivery to clients, tenants, and other departments. Responsibilities include managing compliance reporting and bookings, handli...",0,https://www.reed.co.uk/jobs/senior-property-manager/52466402,52466402
349187,Optima Recruitment,None,None,Project Assistant,GU342YT,11.53,12.08,GBP,17/05/2024,04/04/2024,"Successful, prestigious financial services company is looking for a candidate to work 2 days a week from the office in Alton as part of the Project team, this is a contract role for 6 months. Days and Times - 2 days a week, 9-5pm Salary 21-22k (full time equivalent, pro rota for part time ( 11.53- 12.08 per hour) Job Description: Project Assistant Our client is in search of a project assistant who will work closely with the project and Operation...",7,https://www.reed.co.uk/jobs/project-assistant/52423196,52423196
603654,Connect2Hampshire,None,None,Adults Community Social Worker,GU341EN,36.0,38.0,GBP,26/04/2024,28/03/2024,"Adults Community Social Worker Locum 36- 38 an Hour 3-6 Month Contract Hampshire County Council are recruiting Older Adults Social Workers in the Farnborough &amp; Alton districts . Responsibilities: Maintaining and enhancing the quality of life and well being of older people and their families and promote independence, autonomy, and dignity Enable people to be safe, as independent as possible and to live the lives they want. Adults of all ages ...",5,https://www.reed.co.uk/jobs/adults-community-social-worker/52395746,52395746
13796,Howett Thorpe,None,None,Part-Time Bookkeeper,GU341AG,28000.0,35000.0,GBP,10/05/2024,28/03/2024,"My client is searching for an experienced Bookkeeper to join their team. Located in Alton with newly refurbished offices, this is an excellent opportunity for someone seeking part-time work with the flexibility to fit around your lifestyle. Part-Time Bookkeeper - Benefits Enhanced flexibility and the ability to work remotely where required Study support available Opportunity for progression if desired Free onsite parking Part-Time Bookkeeper - A...",5,https://www.reed.co.uk/jobs/part-time-bookkeeper/52392743,52392743
496073,Public Practice Recruitment Ltd,None,None,Senior Accountant,GU341AG,35000.0,45000.0,GBP,22/05/2024,29/06/2023,Senior Accountant Job Vacancy Are you looking to work with a firm of accountants that truly values its people as its biggest asset? Is a flexible approach and work life balance important to you? Do you want to be judged on the quality of your work not the time you spend at your desk? Do you want to work for a firm that offers training and development opportunities to all of its staff and that is proud of how its close knit team works together li...,2,https://www.reed.co.uk/jobs/senior-accountant/50729018,50729018
575264,Reed,None,None,Account Manager,GU342PZ,25000.0,30000.0,GBP,23/04/2024,22/03/2024,"Account Manager Salary up to 30,000 Commission Car allowance&nbsp; Permanent Full-time Monday - Friday Based in Basingstoke REED Business Support are actively recruiting on behalf of an established organisation for a permanent Account Manager. This is an excellent opportunity for an individual with strong account management and sales skills.&nbsp; As an Account Manager your duties will include but are not limited to: -&nbsp;Lead generation - Opp...",3,https://www.reed.co.uk/jobs/account-manager/52360011,52360011
575264,Reed,None,None,Customer Service Advisor,GU342PZ,26000.0,27000.0,GBP,21/04/2024,20/03/2024,"Customer Service Advisor Salary up to 27,000 Permanent Full-time Based in Basingstoke Hybrid working REED Business Support are actively recruiting on behalf of an established organisation for a permanent Customer Service Advisor. This is an excellent opportunity for an individual with a background in Customer Service. As a Customer Service Advisor your duties will include but are not limited to: • Case manage complaints on behalf of our customer...",7,https://www.reed.co.uk/jobs/customer-service-advisor/52349680,52349680
134670,Penguin Recruitment Ltd,None,None,Asbestos Surveyor,GU341BD,30000.0,35000.0,GBP,24/04/2024,12/03/2024,"Asbestos Surveyor - Hampshire, Southcoast 30,000 - 35,000 Benefits: progression to more senior roles such as Project Manager, opportunities to gain further qualifications such as P403, P404, P405, full benefits package. With over 20 years trading experience, our client has grown to become one of the UK's leading asbestos management consultancies, delivering excellent and complete surveying, analytical and consultancy services across the UK and a...",0,https://www.reed.co.uk/jobs/asbestos-surveyor/52298485,52298485
