source_id,job_title_name,experience_level,published,salary_min,salary_max,joboffer_url,currency_symbol,location_country,job_site,skills,categories,data_source_name
52380919,Business Development Executive,Medium,2024-03-26,26000,28000,https://www.reed.co.uk/jobs/business-development-executive/52380919,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data administrator'],reed
52380857,Sales Account Manager,Medium,2024-03-26,35000,42000,https://www.reed.co.uk/jobs/sales-account-manager/52380857,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52380785,Library Assistant - Performing Arts,Medium,2024-03-26,23114,24294,https://www.reed.co.uk/jobs/library-assistant-performing-arts/52380785,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52416151,Group Financial Accountant,Medium,2024-04-03,55000,55000,https://www.reed.co.uk/jobs/group-financial-accountant/52416151,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52180663,Electrician,Medium,2024-02-22,40000,42000,https://www.reed.co.uk/jobs/electrician/52180663,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52379564,Receptionist/Administrator,Medium,2024-03-26,24000,25000,https://www.reed.co.uk/jobs/receptionist-administrator/52379564,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52379195,IT Support Analyst,Medium,2024-03-26,30000,32000,https://www.reed.co.uk/jobs/it-support-analyst/52379195,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data analyst'],reed
51905356,Mortgage Advisor,Medium,2024-01-08,25000,60000,https://www.reed.co.uk/jobs/mortgage-advisor/51905356,GBP,United Kingdom,"hybrid, remote",['_NOTFOUND_'],['Other'],reed
52413080,Senior Site Operative,Senior,2024-04-03,24991,26267,https://www.reed.co.uk/jobs/senior-site-operative/52413080,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52378068,Office Manager,Medium,2024-03-26,34000,37000,https://www.reed.co.uk/jobs/office-manager/52378068,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52411270,Sales Controller,Medium,2024-04-02,30000,60000,https://www.reed.co.uk/jobs/sales-controller/52411270,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52410701,People Advisor,Medium,2024-04-02,30000,35000,https://www.reed.co.uk/jobs/people-advisor/52410701,GBP,United Kingdom,hybrid,['_NOTFOUND_'],['Other'],reed
52374577,Business Development Manager,Medium,2024-03-25,27000,32000,https://www.reed.co.uk/jobs/business-development-manager/52374577,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52371543,Branch Manager,Medium,2024-03-25,25000,50000,https://www.reed.co.uk/jobs/branch-manager/52371543,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52407740,Trainee Mortgage Adviser,Junior,2024-04-02,25000,50000,https://www.reed.co.uk/jobs/trainee-mortgage-adviser/52407740,GBP,United Kingdom,hybrid,['_NOTFOUND_'],['Other'],reed
52407738,Trainee Mortgage Adviser,Junior,2024-04-02,25000,50000,https://www.reed.co.uk/jobs/trainee-mortgage-adviser/52407738,GBP,United Kingdom,hybrid,['_NOTFOUND_'],['Other'],reed
52371338,Senior Sales Manager,Senior,2024-03-25,30000,55000,https://www.reed.co.uk/jobs/senior-sales-manager/52371338,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52407064,Care Assistant,Medium,2024-04-02,12,13,https://www.reed.co.uk/jobs/care-assistant/52407064,GBP,United Kingdom,_notfound_,['r'],['database administrator'],reed
52406880,Care Assistant,Medium,2024-04-02,11,11,https://www.reed.co.uk/jobs/care-assistant/52406880,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52406420,Premises Maintenance Operative (Caretaker),Medium,2024-04-02,25000,30228,https://www.reed.co.uk/jobs/premises-maintenance-operative-caretaker/52406420,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52406171,Support Worker,Medium,2024-04-02,12,15,https://www.reed.co.uk/jobs/support-worker/52406171,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52369895,Property Manager,Medium,2024-03-25,39425,49925,https://www.reed.co.uk/jobs/property-manager/52369895,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52228779,Delivery Driver,Medium,2024-03-01,180,180,https://www.reed.co.uk/jobs/delivery-driver/52228779,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52398574,Cook,Medium,2024-03-28,21547,21547,https://www.reed.co.uk/jobs/cook/52398574,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52397704,Personal Assistant- 6 month fixed term,Medium,2024-03-28,35000,35000,https://www.reed.co.uk/jobs/personal-assistant-6-month-fixed-term/52397704,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
42647035,Relief Support Worker,Medium,2021-05-06,12,12,https://www.reed.co.uk/jobs/relief-support-worker/42647035,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52428929,Ward Manager,Medium,2024-04-05,45000,45000,https://www.reed.co.uk/jobs/ward-manager/52428929,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52392610,Maintenance Administrator,Medium,2024-03-28,25000,30000,https://www.reed.co.uk/jobs/maintenance-administrator/52392610,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data administrator'],reed
52427275,Personal Assistant and Compliance Lead,Senior,2024-04-05,30000,30000,https://www.reed.co.uk/jobs/personal-assistant-and-compliance-lead/52427275,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52392364,Sales Negotiator,Medium,2024-03-28,16000,25000,https://www.reed.co.uk/jobs/sales-negotiator/52392364,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52426074,Senior Sales Manager,Senior,2024-04-05,25000,55000,https://www.reed.co.uk/jobs/senior-sales-manager/52426074,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
43726901,Stock Assistant,Medium,2021-08-17,12,12,https://www.reed.co.uk/jobs/stock-assistant/43726901,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52183701,Deputy Manager,Medium,2024-02-22,14,15,https://www.reed.co.uk/jobs/deputy-manager/52183701,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
41635328,Store Assistant Fixed Term,Medium,2020-12-23,12,12,https://www.reed.co.uk/jobs/store-assistant-fixed-term/41635328,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
41635133,Career Starter Stores,Medium,2020-12-23,8,8,https://www.reed.co.uk/jobs/career-starter-stores/41635133,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
41634659,Store Assistant,Medium,2020-12-23,12,12,https://www.reed.co.uk/jobs/store-assistant/41634659,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52221249,Store Assistant,Medium,2024-02-29,13,13,https://www.reed.co.uk/jobs/store-assistant/52221249,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
41634207,Store Management Apprentice,Junior,2020-12-23,8,11,https://www.reed.co.uk/jobs/store-management-apprentice/41634207,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
41634164,Store Management Apprentice,Junior,2020-12-23,8,11,https://www.reed.co.uk/jobs/store-management-apprentice/41634164,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
42647049,Support Worker,Medium,2021-05-06,12,12,https://www.reed.co.uk/jobs/support-worker/42647049,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
50551658,Deputy Manager,Medium,2023-06-03,13,14,https://www.reed.co.uk/jobs/deputy-manager/50551658,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52422798,Wellbeing Administrator,Medium,2024-04-04,25000,25000,https://www.reed.co.uk/jobs/wellbeing-administrator/52422798,GBP,United Kingdom,hybrid,['_NOTFOUND_'],['data administrator'],reed
52387072,Relief Driver / Driver Assistant - Central Hertfordshire,Medium,2024-03-27,23114,23500,https://www.reed.co.uk/jobs/relief-driver-driver-assistant-central-hertfordshire/52387072,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52387045,Relief Driver / Driver Assistant - South Hertfordshire,Medium,2024-03-27,23114,23500,https://www.reed.co.uk/jobs/relief-driver-driver-assistant-south-hertfordshire/52387045,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52386922,Warehouse Operative/Delivery Driver,Medium,2024-03-27,25000,25000,https://www.reed.co.uk/jobs/warehouse-operative-delivery-driver/52386922,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52386572,Self Employed Vehicle Collection And Delivery Driver,Medium,2024-03-27,80,100,https://www.reed.co.uk/jobs/self-employed-vehicle-collection-and-delivery-driver/52386572,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52051647,Store Management Apprentice,Junior,2024-02-01,8,12,https://www.reed.co.uk/jobs/store-management-apprentice/52051647,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52051633,Store Management Apprentice,Junior,2024-02-01,8,12,https://www.reed.co.uk/jobs/store-management-apprentice/52051633,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52051605,Store Management Apprentice,Junior,2024-02-01,8,12,https://www.reed.co.uk/jobs/store-management-apprentice/52051605,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52421010,Finance Administrator,Medium,2024-04-04,24000,24000,https://www.reed.co.uk/jobs/finance-administrator/52421010,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data administrator'],reed
52362557,Store Assistant,Medium,2024-03-22,12,12,https://www.reed.co.uk/jobs/store-assistant/52362557,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52366470,Catering Assistant,Medium,2024-03-22,23000,23000,https://www.reed.co.uk/jobs/catering-assistant/52366470,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52365737,Sales Advisor,Medium,2024-03-22,24800,28520,https://www.reed.co.uk/jobs/sales-advisor/52365737,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52334706,Night Coordinator Nurse,Medium,2024-03-18,43000,43000,https://www.reed.co.uk/jobs/night-coordinator-nurse/52334706,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data administrator'],reed
52418213,Regional HR Business Partner,Medium,2024-04-03,46807,46807,https://www.reed.co.uk/jobs/regional-hr-business-partner/52418213,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52382565,Assembly Operative,Medium,2024-03-26,11,11,https://www.reed.co.uk/jobs/assembly-operative/52382565,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52417939,Field Service Engineer,Medium,2024-04-03,29000,36200,https://www.reed.co.uk/jobs/field-service-engineer/52417939,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data engineer'],reed
52255123,Senior Customer Service Representative German Speaking,Senior,2024-03-05,27000,30000,https://www.reed.co.uk/jobs/senior-customer-service-representative-german-speaking/52255123,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52382098,CNC Millers,Medium,2024-03-26,18,20,https://www.reed.co.uk/jobs/cnc-millers/52382098,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52364584,Recruitment Assistant,Medium,2024-03-22,17,19,https://www.reed.co.uk/jobs/recruitment-assistant/52364584,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52381789,Care Assistant,Medium,2024-03-26,11,15,https://www.reed.co.uk/jobs/care-assistant/52381789,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52381687,Support Worker,Medium,2024-03-26,11,11,https://www.reed.co.uk/jobs/support-worker/52381687,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52360944,Event Sales Manager,Medium,2024-03-22,40000,40000,https://www.reed.co.uk/jobs/event-sales-manager/52360944,GBP,United Kingdom,hybrid,['_NOTFOUND_'],['manager'],reed
52354218,Events Manager - Charity,Medium,2024-03-21,34000,44000,https://www.reed.co.uk/jobs/events-manager-charity/52354218,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52360910,Senior Bookkeeper,Senior,2024-03-22,40000,45000,https://www.reed.co.uk/jobs/senior-bookkeeper/52360910,GBP,United Kingdom,hybrid,['_NOTFOUND_'],['Other'],reed
52351007,Financial Accountant,Medium,2024-03-20,60000,60000,https://www.reed.co.uk/jobs/financial-accountant/52351007,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52349121,Operations Administrator,Medium,2024-03-20,27000,30000,https://www.reed.co.uk/jobs/operations-administrator/52349121,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data administrator'],reed
52133365,Showroom Sales Advisor,Medium,2024-02-14,23000,25000,https://www.reed.co.uk/jobs/showroom-sales-advisor/52133365,GBP,United Kingdom,_notfound_,['R'],['Other'],reed
52345678,Sales and Marketing Executive,Medium,2024-03-20,40000,40000,https://www.reed.co.uk/jobs/sales-and-marketing-executive/52345678,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data administrator'],reed
52343629,Care Assistant,Medium,2024-03-19,10,11,https://www.reed.co.uk/jobs/care-assistant/52343629,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52343544,Care Assistant,Medium,2024-03-19,11,12,https://www.reed.co.uk/jobs/care-assistant/52343544,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52298182,Senior Customer Service Representative French or Dutch speaking,Senior,2024-03-12,27000,28000,https://www.reed.co.uk/jobs/senior-customer-service-representative-french-or-dutch-speaking/52298182,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52342860,Support Worker,Medium,2024-03-19,10,13,https://www.reed.co.uk/jobs/support-worker/52342860,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52272129,Physical Health Nurse,Medium,2024-03-07,42000,42000,https://www.reed.co.uk/jobs/physical-health-nurse/52272129,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52334709,Clinical Service Manager,Medium,2024-03-18,60000,60000,https://www.reed.co.uk/jobs/clinical-service-manager/52334709,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52331190,Admin Assistant - Care Home,Medium,2024-03-18,12,12,https://www.reed.co.uk/jobs/admin-assistant-care-home/52331190,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data administrator'],reed
52331063,Bank Wellbeing Therapist,Medium,2024-03-18,12,12,https://www.reed.co.uk/jobs/bank-wellbeing-therapist/52331063,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52324428,Trainee Care Practitioner,Junior,2024-03-15,12,12,https://www.reed.co.uk/jobs/trainee-care-practitioner/52324428,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52324110,Home Admissions Advisor,Medium,2024-03-15,40000,40000,https://www.reed.co.uk/jobs/home-admissions-advisor/52324110,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52323730,Care Assistant - Care Home,Medium,2024-03-15,11,11,https://www.reed.co.uk/jobs/care-assistant-care-home/52323730,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52323631,Registered Nurse RGN/RMN - Care Home,Medium,2024-03-15,22,22,https://www.reed.co.uk/jobs/registered-nurse-rgn-rmn-care-home/52323631,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52323556,Senior Nurse - Care Home,Senior,2024-03-15,23,23,https://www.reed.co.uk/jobs/senior-nurse-care-home/52323556,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52323491,Registered Nurse RGN - Care Home,Medium,2024-03-15,20,20,https://www.reed.co.uk/jobs/registered-nurse-rgn-care-home/52323491,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52321958,CHC Administrator,Medium,2024-03-15,125,125,https://www.reed.co.uk/jobs/chc-administrator/52321958,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data administrator'],reed
52321891,Block Property Manager,Medium,2024-03-15,40000,60000,https://www.reed.co.uk/jobs/block-property-manager/52321891,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['manager'],reed
52321684,Mortgage Advisor,Medium,2024-03-15,60000,70000,https://www.reed.co.uk/jobs/mortgage-advisor/52321684,GBP,United Kingdom,hybrid,['_NOTFOUND_'],['Other'],reed
52317744,Events Campaign Account Manager,Medium,2024-03-14,30000,40000,https://www.reed.co.uk/jobs/events-campaign-account-manager/52317744,GBP,United Kingdom,hybrid,['_NOTFOUND_'],['manager'],reed
51651179,Contact Centre Specialist - Outbound Calls,Medium,2023-11-17,25000,30000,https://www.reed.co.uk/jobs/contact-centre-specialist-outbound-calls/51651179,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52313805,Purchase Ledger Clerk,Medium,2024-03-14,22000,26000,https://www.reed.co.uk/jobs/purchase-ledger-clerk/52313805,GBP,United Kingdom,hybrid,['_NOTFOUND_'],['data administrator'],reed
52313388,Mechanical Fitter/Plumber,Medium,2024-03-14,16,20,https://www.reed.co.uk/jobs/mechanical-fitter-plumber/52313388,GBP,United Kingdom,_notfound_,['r'],['Other'],reed
52312778,Property Administrator,Medium,2024-03-14,25000,30000,https://www.reed.co.uk/jobs/property-administrator/52312778,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data administrator'],reed
52312516,Maintenance Operative,Medium,2024-03-14,32000,35000,https://www.reed.co.uk/jobs/maintenance-operative/52312516,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52311653,Assistant Customer Service Supervisor,Medium,2024-03-14,23500,25979,https://www.reed.co.uk/jobs/assistant-customer-service-supervisor/52311653,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52309744,Trainee IT Support Engineer,Junior,2024-03-13,25000,35000,https://www.reed.co.uk/jobs/trainee-it-support-engineer/52309744,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['data engineer'],reed
52309739,Trainee IT Field Technician,Junior,2024-03-13,25000,35000,https://www.reed.co.uk/jobs/trainee-it-field-technician/52309739,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52309410,Payroll Assistant,Medium,2024-03-13,30000,32000,https://www.reed.co.uk/jobs/payroll-assistant/52309410,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52299408,Regional Health and Safety Advisor - Midlands and North region,Medium,2024-03-12,31313,31313,https://www.reed.co.uk/jobs/regional-health-and-safety-advisor-midlands-and-north-region/52299408,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52298663,Care Assistant,Medium,2024-03-12,13,13,https://www.reed.co.uk/jobs/care-assistant/52298663,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['database administrator'],reed
52298582,Software Developer JavaScript Vue.js .Net,Medium,2024-03-12,55000,70000,https://www.reed.co.uk/jobs/software-developer-javascript-vuejs-net/52298582,GBP,United Kingdom,_notfound_,['AI'],['data engineer'],reed
52298516,Support Worker,Medium,2024-03-12,11,11,https://www.reed.co.uk/jobs/support-worker/52298516,GBP,United Kingdom,_notfound_,['r'],['Other'],reed
52298512,Full Stack Developer C# .Net SQL JavaScript,Medium,2024-03-12,55000,70000,https://www.reed.co.uk/jobs/full-stack-developer-c-net-sql-javascript/52298512,GBP,United Kingdom,_notfound_,"['SQL', 'Agile']",['data engineer'],reed
52298424,HGV Class 2 Hiab Driver,Medium,2024-03-12,38500,39000,https://www.reed.co.uk/jobs/hgv-class-2-hiab-driver/52298424,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
52298248,General Operative - Painter,Medium,2024-03-12,25520,26500,https://www.reed.co.uk/jobs/general-operative-painter/52298248,GBP,United Kingdom,_notfound_,['_NOTFOUND_'],['Other'],reed
